episode,step,action,reward,balance,shares_held,current_price,portfolio_value,current_position
10,320,1,0.0005047169619564532,317.47423889159563,20,396.0989685058594,8239.453609008782,1
10,321,1,0.0017196906731709954,317.47423889159563,20,396.80743408203125,8253.62292053222,1
10,322,1,-0.0008466482060476658,317.47423889159563,20,396.4580383300781,8246.635005493157,1
10,323,1,0.001511773105917819,317.47423889159563,20,397.0813903808594,8259.102046508782,1
10,324,1,-0.003568653927164388,317.47423889159563,20,395.6076965332031,8229.628169555657,1
10,325,0,0.00782280349873486,8294.006933593744,0,399.2258605957031,8294.006933593744,0
10,326,0,0.0,8294.006933593744,0,398.8385314941406,8294.006933593744,0
10,327,0,0.0,8294.006933593744,0,398.9235534667969,8294.006933593744,0
10,328,2,-0.0009605209456174419,16252.607749023431,-20,398.328369140625,8286.040366210931,-1
10,329,2,-0.004469407554091471,16252.607749023431,-20,400.1800537109375,8249.006674804681,-1
10,330,2,-0.0016033091654790855,16252.607749023431,-20,400.8413391113281,8235.780966796869,-1
10,331,2,-0.0021792709300105986,16252.607749023431,-20,401.7387390136719,8217.832968749994,-1
10,332,2,0.001793213391053083,16252.607749023431,-20,401.0019226074219,8232.569296874994,-1
10,333,2,0.00543925609607352,16252.607749023431,-20,398.7629699707031,8277.348349609369,-1
10,334,2,0.0003194311580320019,16252.607749023431,-20,398.6307678222656,8279.992392578119,-1
10,335,2,0.01298981169216971,16252.607749023431,-20,393.25299072265625,8387.547934570306,-1
10,336,2,-0.013424310272416445,16252.607749023431,-20,398.8828430175781,8274.950888671869,-1
10,337,2,-0.005153905564330493,16252.607749023431,-20,401.0152587890625,8232.302573242181,-1
10,338,2,0.001174097678961205,16252.607749023431,-20,400.531982421875,8241.968100585931,-1
10,339,2,-0.005749782793240673,16252.607749023431,-20,402.9014587402344,8194.578574218744,-1
10,340,1,-0.005466360008126959,63.133666992180224,20,404.33251953125,8149.78405761718,1
10,341,1,0.0020002836599794294,63.133666992180224,20,405.1476135253906,8166.085937499993,1
10,342,1,0.0005341827958429446,63.133666992180224,20,405.36572265625,8170.44812011718,1
10,343,2,-0.0011511931808240701,16275.17931884765,-20,405.70684814453125,8161.0423559570245,-1
10,344,0,-0.0065045598750890785,8107.958367309564,0,407.9530944824219,8107.958367309564,0
10,345,0,0.0,8107.958367309564,0,411.07135009765625,8107.958367309564,0
10,346,0,0.0,8107.958367309564,0,410.32257080078125,8107.958367309564,0
10,347,0,0.0,8107.958367309564,0,411.7726745605469,8107.958367309564,0
10,348,0,0.0,8107.958367309564,0,408.41748046875,8107.958367309564,0
10,349,1,-0.0009672926298194854,257.34722735595096,19,412.77728271484375,8100.115598937982,1
10,350,1,0.0034681451598872993,257.34722735595096,19,414.2558288574219,8128.207975646967,1
10,351,1,-0.0033010741983158275,257.34722735595096,19,412.8436279296875,8101.3761580200135,1
10,352,1,0.0014448296702024596,257.34722735595096,19,413.4596862792969,8113.081266662592,1
10,353,1,-0.0033070145907754304,257.34722735595096,19,412.0475769042969,8086.251188537592,1
10,354,1,-0.00759404038824324,257.34722735595096,19,408.81561279296875,8024.843870422357,1
10,355,1,-0.014294323808550021,257.34722735595096,19,402.77825927734375,7910.134153625482,1
10,356,1,0.013864101228232846,257.34722735595096,19,408.5502014160156,8019.801054260248,1
10,357,1,0.007836556705984146,257.34722735595096,19,411.85797119140625,8082.64867999267,1
10,358,1,0.002027390881529288,257.34722735595096,19,412.7204284667969,8099.035368225092,1
10,359,1,0.00996101608576024,257.34722735595096,19,416.9664611816406,8179.709989807123,1
10,360,1,0.002377616283970535,257.34722735595096,19,417.99005126953125,8199.158201477045,1
10,361,0,-0.005378673239407718,8155.05760867309,0,416.0850524902344,8155.05760867309,0
10,362,0,0.0,8155.05760867309,0,415.91436767578125,8155.05760867309,0
10,363,0,0.0,8155.05760867309,0,417.6394348144531,8155.05760867309,0
10,364,0,0.0,8155.05760867309,0,415.611083984375,8155.05760867309,0
10,365,2,-0.0009662770169014919,16027.222302703853,-19,414.73919677734375,8147.177563934321,-1
10,366,2,-0.00786868881614393,16027.222302703853,-19,418.11328125,8083.069958953853,-1
10,367,2,0.004834323106620422,16027.222302703853,-19,416.056640625,8122.146130828853,-1
10,368,2,-0.006163534354420156,16027.222302703853,-19,418.6914367675781,8072.085004119868,-1
10,369,2,-0.0016285750319825034,16027.222302703853,-19,419.3833312988281,8058.939008026118,-1
10,370,2,0.0008043917367852464,16027.222302703853,-19,419.0421447753906,8065.421551971431,-1
10,371,2,-0.0012279760237316432,16027.222302703853,-19,419.56341552734375,8055.517407684321,-1
10,372,2,-0.0024590435853700772,16027.222302703853,-19,420.6059875488281,8035.708539276118,-1
10,373,2,-0.00298037973547289,16027.222302703853,-19,421.8664855957031,8011.759076385493,-1
10,374,2,-0.001820539501736175,16027.222302703853,-19,422.6341552734375,7997.17335250854,-1
10,375,2,-0.00236452869844393,16027.222302703853,-19,423.62939453125,7978.263806610103,-1
10,376,2,0.006613362801121826,16027.222302703853,-19,420.8523864746094,8031.0269596862745,-1
10,377,2,0.010897535587780944,16027.222302703853,-19,416.24615478515625,8118.545361785884,-1
10,378,0,-0.002483996266840282,8098.378925415034,0,416.8906555175781,8098.378925415034,0
10,379,0,0.0,8098.378925415034,0,420.2078857421875,8098.378925415034,0
10,380,1,-0.0009945423812554293,36.14368356322757,19,423.9042663574219,8090.324744354243,1
10,381,1,0.0015803246173017812,36.14368356322757,19,424.5771789550781,8103.110083709712,1
10,382,1,0.00208903410727132,36.14368356322757,19,425.4681091308594,8120.037757049556,1
10,383,1,-0.0058770756791844785,36.14368356322757,19,422.9564208984375,8072.31568063354,1
10,384,1,0.008900951187300169,36.14368356322757,19,426.7380676269531,8144.166968475337,1
10,385,1,0.004378283358033904,36.14368356322757,19,428.6147766113281,8179.824439178462,1
10,386,1,-0.0014750641007731941,36.14368356322757,19,427.979736328125,8167.758673797603,1
10,387,1,0.0005290218558273692,36.14368356322757,19,428.2071533203125,8172.079596649165,1
10,388,1,0.003063043232683587,36.14368356322757,19,429.52459716796875,8197.111029754633,1
10,389,1,-0.00024170622032780757,36.14368356322757,19,429.4203186035156,8195.129737030024,1
10,390,1,-0.0035596785559201993,36.14368356322757,19,427.88494873046875,8165.957709442134,1
10,391,0,-0.002207360522594888,8147.932496765132,0,427.3636169433594,8147.932496765132,0
10,392,0,0.0,8147.932496765132,0,425.5344543457031,8147.932496765132,0
10,393,0,0.0,8147.932496765132,0,422.17926025390625,8147.932496765132,0
10,394,0,0.0,8147.932496765132,0,423.25970458984375,8147.932496765132,0
10,395,2,-0.0009816645775872605,16138.47067269897,-19,420.9756164550781,8139.933960052485,-1
10,396,0,-0.009198403530702509,8065.059562774653,0,424.49188232421875,8065.059562774653,0
10,397,2,-0.0009984500675364024,16109.566268646235,-19,423.81890869140625,8057.007003509516,-1
10,398,2,0.009735545909057616,16109.566268646235,-19,419.6905212402344,8135.446365081782,-1
10,399,2,0.016343507779452326,16109.566268646235,-19,412.6925354003906,8268.408096038813,-1
10,400,2,0.0008957950829682272,16109.566268646235,-19,412.3027038574219,8275.814895355219,-1
10,401,2,-0.009233691396803682,16109.566268646235,-19,416.3246154785156,8199.398574554438,-1
10,402,2,-0.011721425870963666,16109.566268646235,-19,421.3829650878906,8103.289931976313,-1
10,403,0,-0.002617254130989749,8082.08156292724,0,422.0771179199219,8082.08156292724,0
10,404,0,0.0,8082.08156292724,0,420.86956787109375,8082.08156292724,0
10,405,0,0.0,8082.08156292724,0,412.3882751464844,8082.08156292724,0
10,406,0,0.0,8082.08156292724,0,413.0823669433594,8082.08156292724,0
10,407,0,0.0,8082.08156292724,0,408.03350830078125,8082.08156292724,0
10,408,0,0.0,8082.08156292724,0,412.88262939453125,8082.08156292724,0
10,409,0,0.0,8082.08156292724,0,407.5581359863281,8082.08156292724,0
10,410,0,0.0,8082.08156292724,0,411.7986755371094,8082.08156292724,0
10,411,0,0.0,8082.08156292724,0,413.51019287109375,8082.08156292724,0
10,412,2,-0.0009805172088960916,15998.776999023432,-19,417.08526611328125,8074.156942871088,-1
10,413,2,0.0017899530765632804,15998.776999023432,-19,416.3246154785156,8088.609304931635,-1
10,414,2,0.00707992208226659,15998.776999023432,-19,413.3105773925781,8145.876028564448,-1
10,415,2,0.0023730419298439013,15998.776999023432,-19,412.2931823730469,8165.206533935541,-1
10,416,0,-0.004414198552748423,8129.163691070551,0,413.7763977050781,8129.163691070551,0
10,417,2,-0.000983372002049629,16115.161672973627,-19,420.7364196777344,8121.169699096674,-1
10,418,2,-0.007496416334733756,16115.161672973627,-19,423.94061279296875,8060.290029907221,-1
10,419,2,-0.002958557593698042,16115.161672973627,-19,425.1957092285156,8036.44319763183,-1
10,420,2,-0.0077556094301523965,16115.161672973627,-19,428.4761047363281,7974.115682983393,-1
10,421,0,-0.005034858787277531,7933.967136566156,0,430.1590270996094,7933.967136566156,0
10,422,1,-0.0009784584965538896,163.14652285765987,18,431.2809753417969,7926.204079010004,1
10,423,0,-0.0019933566470682128,7910.40432742309,0,430.83404541015625,7910.40432742309,0
10,424,1,-0.0009856137420714388,106.00451376342153,18,433.1446228027344,7902.60772421264,1
10,425,1,0.0008877916487147932,106.00451376342153,18,433.5343933105469,7909.623593353265,1
10,426,1,-0.004370849881251224,106.00451376342153,18,431.6137390136719,7875.051816009515,1
10,427,1,0.009519050089666347,106.00451376342153,18,435.7783508300781,7950.014828704828,1
10,428,1,0.0020020645513294934,106.00451376342153,18,436.66259765625,7965.9312715759215,1
10,429,2,-0.000279373866857621,15837.153979705803,-18,437.4137878417969,7963.705798553459,-1
10,430,2,-0.003997107366165759,15837.153979705803,-18,439.1822204589844,7931.874011444084,-1
10,431,2,-0.006084960079939899,15837.153979705803,-18,441.8636169433594,7883.608874725334,-1
10,432,2,-0.004754080228686768,15837.153979705803,-18,443.94580078125,7846.129565643303,-1
10,433,2,-0.0035338118461462646,15837.153979705803,-18,445.4861755371094,7818.402820037834,-1
10,434,0,-0.0019022142845772745,7803.530542510979,0,445.8665466308594,7803.530542510979,0
10,435,2,-0.0009681101930159293,15350.65332476806,-17,444.3927917480469,7795.975865051263,-1
10,436,2,0.007795981384101438,15350.65332476806,-17,440.8176574707031,7856.753147766107,-1
10,437,0,-0.0012628257368412295,7846.8314376830995,0,440.9603271484375,7846.8314376830995,0
10,438,0,0.0,7846.8314376830995,0,444.2881164550781,7846.8314376830995,0
10,439,0,0.0,7846.8314376830995,0,444.4402770996094,7846.8314376830995,0
10,440,1,-0.0009666816238615934,253.85829357909552,17,446.19927978515625,7839.246049926752,1
10,441,0,-0.003315770342114411,7813.252910369867,0,445.1153869628906,7813.252910369867,0
10,442,1,-0.0009717671959955988,212.9973751830994,17,446.6272277832031,7805.6602474975525,1
10,443,0,-0.002710613028015666,7784.502123138422,0,445.8284606933594,7784.502123138422,0
10,444,1,-0.0009708710450110255,219.1966642455991,17,444.5733947753906,7776.94437542724,1
10,445,0,0.00031546443130916086,7779.397724761957,0,445.1628723144531,7779.397724761957,0
10,446,1,-0.0009753935658993125,183.8352629699648,17,446.3514404296875,7771.809750274652,1
10,447,1,-0.021775665329303674,183.8352629699648,17,436.3963623046875,7602.573422149652,1
10,448,2,0.009994313653790258,15188.296068328851,-17,441.7494201660156,7678.5559255065855,-1
10,449,1,0.017055198420361437,12.740623229973608,18,433.1541442871094,7809.515220397942,1
10,450,0,-0.012076422310936905,7715.204216552727,0,428.3429870605469,7715.204216552727,0
10,451,1,-0.0009582844974913906,314.4502602538996,17,434.903564453125,7707.810855957025,1
10,452,0,-0.009297208004681473,7636.14973516845,0,431.11932373046875,7636.14973516845,0
10,453,0,0.0,7636.14973516845,0,436.2252502441406,7636.14973516845,0
10,454,0,0.0,7636.14973516845,0,445.24847412109375,7636.14973516845,0
10,455,0,0.0,7636.14973516845,0,446.42742919921875,7636.14973516845,0
10,456,0,0.0,7636.14973516845,0,443.413330078125,7636.14973516845,0
10,457,0,0.0,7636.14973516845,0,447.58746337890625,7636.14973516845,0
10,458,0,0.0,7636.14973516845,0,443.62261962890625,7636.14973516845,0
10,459,0,0.0,7636.14973516845,0,440.5704650878906,7636.14973516845,0
10,460,0,0.0,7636.14973516845,0,447.4543151855469,7636.14973516845,0
10,461,1,-0.000987362087748088,88.9653455505304,17,443.5085144042969,7628.610090423577,1
10,462,1,-0.01051898154304263,88.9653455505304,17,438.7882080078125,7548.364881683343,1
10,463,1,-0.010507917632336083,88.9653455505304,17,434.1224670410156,7469.047285247796,1
10,464,1,0.01754743095703754,88.9653455505304,17,441.83203125,7600.10987680053,1
10,465,0,0.008883433740327427,7667.624949310296,0,446.249755859375,7667.624949310296,0
10,466,0,0.0,7667.624949310296,0,449.0263366699219,7667.624949310296,0
10,467,0,0.0,7667.624949310296,0,455.3810729980469,7667.624949310296,0
10,468,0,0.0,7667.624949310296,0,455.0089111328125,7667.624949310296,0
10,469,0,0.0,7667.624949310296,0,455.59100341796875,7667.624949310296,0
10,470,0,0.0,7667.624949310296,0,454.3314514160156,7667.624949310296,0
10,471,0,0.0,7667.624949310296,0,453.1864929199219,7667.624949310296,0
10,472,2,-0.0009511375891239116,14953.298291595453,-16,455.8103942871094,7660.331983001703,-1
10,473,2,0.0003188351128801799,14953.298291595453,-16,455.6577453613281,7662.774365814203,-1
10,474,2,0.018269253064144623,14953.298291595453,-16,446.9081726074219,7802.767529876703,-1
10,475,2,0.0008610101086602743,14953.298291595453,-16,446.48828125,7809.485791595453,-1
10,476,2,0.003616457796958244,14953.298291595453,-16,444.7231140136719,7837.728467376703,-1
10,477,2,0.001129726836589889,14953.298291595453,-16,444.1697082519531,7846.582959564203,-1
10,478,2,-0.00824938607302956,14953.298291595453,-16,448.2153015136719,7781.853467376703,-1
10,479,2,-0.002491586385882716,14953.298291595453,-16,449.4271240234375,7762.464307220453,-1
10,480,2,0.01276399790113536,14953.298291595453,-16,443.234619140625,7861.544385345453,-1
10,481,2,-0.0003691202805086607,14953.298291595453,-16,443.4159851074219,7858.642529876703,-1
10,482,0,0.015101336946919822,7977.318538665765,0,435.56317138671875,7977.318538665765,0
10,483,0,0.0,7977.318538665765,0,431.0404968261719,7977.318538665765,0
10,484,0,0.0,7977.318538665765,0,426.2696838378906,7977.318538665765,0
10,485,0,0.0,7977.318538665765,0,417.90179443359375,7977.318538665765,0
10,486,2,-0.0009469567451179427,15523.939961212152,-18,419.6764221191406,7969.764363067621,-1
10,487,2,0.011572102324420377,15523.939961212152,-18,414.5527038574219,8061.991291778559,-1
10,488,2,0.0023220260517626892,15523.939961212152,-18,413.5126953125,8080.711445587152,-1
10,489,2,0.004548456035051115,15523.939961212152,-18,411.47076416015625,8117.46620632934,-1
10,490,2,-0.02266001358746983,15523.939961212152,-18,421.68975830078125,7933.52431179809,-1
10,491,2,-0.01723221784736627,15523.939961212152,-18,429.2848815917969,7796.812092559809,-1
10,492,2,-0.006696579894169835,15523.939961212152,-18,432.185546875,7744.600117462152,-1
10,493,2,-0.009757483783856971,15523.939961212152,-18,436.3837585449219,7669.032307403559,-1
10,494,0,0.023074607516208587,7845.992217926019,0,426.12652587890625,7845.992217926019,0
10,495,0,0.0,7845.992217926019,0,428.13037109375,7845.992217926019,0
10,496,0,0.0,7845.992217926019,0,426.75634765625,7845.992217926019,0
10,497,0,0.0,7845.992217926019,0,430.2676086425781,7845.992217926019,0
10,498,0,0.0,7845.992217926019,0,436.5650939941406,7845.992217926019,0
10,499,2,-0.0009835587921274915,15555.269852203364,-18,428.721923828125,7838.275223297114,-1
10,500,2,0.019413567391084158,15555.269852203364,-18,420.2680969238281,7990.444107574458,-1
10,501,2,0.003095318715509303,15555.269852203364,-18,418.89404296875,8015.177078765864,-1
10,502,2,-0.01517100950381521,15555.269852203364,-18,425.6495056152344,7893.5787511291455,-1
10,503,2,-0.0010877657671896292,15555.269852203364,-18,426.12652587890625,7884.992386383052,-1
10,504,2,0.020779506740470632,15555.269852203364,-18,417.0239562988281,8048.838638824458,-1
10,505,2,0.006038643228224156,15555.269852203364,-18,414.32373046875,8097.442703765864,-1
10,506,1,0.008011163764706427,374.6435759582473,19,409.8773193359375,8162.31264334106,1
10,507,0,-0.017861613552151392,8016.5205692138625,0,402.6066589355469,8016.5205692138625,0
10,508,0,0.0,8016.5205692138625,0,408.6655578613281,8016.5205692138625,0
10,509,0,0.0,8016.5205692138625,0,417.6822814941406,8016.5205692138625,0
10,510,0,0.0,8016.5205692138625,0,416.6136169433594,8016.5205692138625,0
10,511,0,0.0,8016.5205692138625,0,410.2685546875,8016.5205692138625,0
10,512,2,-0.000990267903973984,15947.085087432857,-19,417.8159484863281,8008.582066192623,-1
10,513,2,0.004934964002656921,15947.085087432857,-19,415.73583984375,8048.104130401607,-1
10,514,2,0.007974127096862862,15947.085087432857,-19,412.3581237792969,8112.2807356262165,-1
10,515,2,0.02847092190902785,15947.085087432857,-19,400.2021179199219,8343.244846954341,-1
10,516,1,0.005005639694624997,44.48206253051285,21,397.16790771484375,8385.008124542232,1
10,517,1,0.026668537756953783,44.48206253051285,21,407.8162841796875,8608.62403030395,1
10,518,1,-0.00449201217397656,44.48206253051285,21,405.974853515625,8569.953986358638,1
10,519,1,-0.012649194535848266,44.48206253051285,21,400.81280517578125,8461.55097122192,1
10,520,0,-0.008257353765642053,8391.680951446528,0,397.883544921875,8391.680951446528,0
10,521,0,0.0,8391.680951446528,0,406.6331481933594,8391.680951446528,0
10,522,0,0.0,8391.680951446528,0,415.64990234375,8391.680951446528,0
10,523,0,0.0,8391.680951446528,0,420.8501281738281,8391.680951446528,0
10,524,0,0.0,8391.680951446528,0,425.45953369140625,8391.680951446528,0
10,525,0,0.0,8391.680951446528,0,425.335205078125,8391.680951446528,0
10,526,2,-0.0009742902415655839,16559.437879913326,-19,430.312255859375,8383.505018585201,-1
10,527,0,0.011596888536078421,8480.727591827388,0,424.7705078125,8480.727591827388,0
10,528,2,-0.0009659900741809821,16664.83396868896,-19,431.1736145019531,8472.53529315185,-1
10,529,2,-0.00472200868685,16664.83396868896,-19,433.2792663574219,8432.527907897944,-1
10,530,2,-0.006944163706022515,16664.83396868896,-19,436.3612060546875,8373.971053649897,-1
10,531,2,-0.012248013935449688,16664.83396868896,-19,441.75933837890625,8271.40653948974,-1
10,532,2,0.006265909021873834,16664.83396868896,-19,439.03155517578125,8323.234420349116,-1
10,533,2,0.015425183789177921,16664.83396868896,-19,432.2743225097656,8451.621841003413,-1
10,534,2,-0.0027541974476192107,16664.83396868896,-19,433.49945068359375,8428.344405700678,-1
10,535,0,-0.009357221595994707,8349.478519409175,0,437.21307373046875,8349.478519409175,0
10,536,1,-0.0009823508815745294,139.1588175964298,19,431.6903991699219,8341.276401824945,1
10,537,1,-0.009832382236126154,139.1588175964298,19,427.37384033203125,8259.261783905024,1
10,538,1,0.004954022043609408,139.1588175964298,19,429.52734375,8300.17834884643,1
10,539,1,-0.0026291063980554085,139.1588175964298,19,428.3788146972656,8278.356296844477,1
10,540,1,-0.016804936094401327,139.1588175964298,19,421.0568542480469,8139.23904830932,1
10,541,1,-0.0036418973288880156,139.1588175964298,19,419.4967346191406,8109.596775360102,1
10,542,1,0.011256989078835022,139.1588175964298,19,424.30145263671875,8200.886417694086,1
10,543,1,-0.012240315753234086,139.1588175964298,19,419.0182189941406,8100.504978485102,1
10,544,1,0.0004039258271575103,139.1588175964298,19,419.1904296875,8103.77698165893,1
10,545,1,0.015865593083118613,139.1588175964298,19,425.95733642578125,8232.348209686274,1
10,546,1,-0.0007289878398510979,139.1588175964298,19,425.6414794921875,8226.346927947992,1
10,547,0,-0.015669085089112026,8097.44759796142,0,419.2765808105469,8097.44759796142,0
10,548,2,-0.000956803801001124,15837.368569458002,-19,407.77203369140625,8089.699929321283,-1
10,549,2,-0.005552420958259483,15837.368569458002,-19,410.1361083984375,8044.782509887689,-1
10,550,2,0.028052975198662802,15837.368569458002,-19,398.2582092285156,8270.462594116205,-1
10,551,2,-0.002572580188899323,15837.368569458002,-19,399.3780212402344,8249.186165893549,-1
10,552,2,-0.02323543159583237,15837.368569458002,-19,409.4660949707031,8057.512765014642,-1
10,553,2,0.03568223963190171,15837.368569458002,-19,394.333984375,8345.022866333002,-1
10,554,0,-0.0063076535261868925,8292.385353424066,0,396.7076721191406,8292.385353424066,0
10,555,0,0.0,8292.385353424066,0,398.5261535644531,8292.385353424066,0
10,556,0,0.0,8292.385353424066,0,410.6624755859375,8292.385353424066,0
10,557,0,0.0,8292.385353424066,0,396.06640625,8292.385353424066,0
10,558,1,-0.0009970289571890167,16.369283569329127,21,393.7023010253906,8284.117605102532,1
10,559,1,-0.031953882044580016,16.369283569329127,21,381.0970764160156,8019.407888305657,1
10,560,1,0.002305700957333291,16.369283569329127,21,381.9775695800781,8037.89824475097,1
10,561,0,-0.016835968159717708,7902.572445831292,0,375.9093933105469,7902.572445831292,0
10,562,1,-0.0009978848860968709,8.82898324584221,21,375.51702880859375,7894.686588226311,1
10,563,1,0.02388105533496328,8.82898324584221,21,384.49481201171875,8083.220035491936,1
10,564,1,-0.004053071819650988,8.82898324584221,21,382.9347229003906,8050.458164154045,1
10,565,1,0.020547722344315275,8.82898324584221,21,390.8117980957031,8215.876743255609,1
10,566,1,-0.040268262432507,8.82898324584221,21,375.05755615234375,7885.037662445061,1
10,567,1,-0.00611777180389853,8.82898324584221,21,372.7604675292969,7836.798801361077,1
10,568,0,-0.0005631115880186744,7832.385809143059,0,372.9232482910156,7832.385809143059,0
10,569,0,0.0,7832.385809143059,0,379.90057373046875,7832.385809143059,0
10,570,0,0.0,7832.385809143059,0,377.0005798339844,7832.385809143059,0
10,571,0,0.0,7832.385809143059,0,380.3313293457031,7832.385809143059,0
10,572,1,-0.0009905815587254226,66.0102488403245,20,387.93084716796875,7824.6271921996995,1
10,573,0,0.023326230129836874,8007.146246765129,0,397.4542541503906,8007.146246765129,0
10,574,0,0.0,8007.146246765129,0,395.22412109375,8007.146246765129,0
10,575,0,0.0,8007.146246765129,0,392.0273742675781,8007.146246765129,0
10,576,0,0.0,8007.146246765129,0,399.4928894042969,8007.146246765129,0
10,577,0,0.0,8007.146246765129,0,392.9366149902344,8007.146246765129,0
10,578,2,-0.0009844531721454363,15881.924108703606,-20,394.1330261230469,7999.263586242669,-1
10,579,2,-0.009452316635204227,15881.924108703606,-20,397.9136047363281,7923.652013977044,-1
10,580,2,0.010919641264832894,15881.924108703606,-20,393.5874328613281,8010.175451477044,-1
10,581,2,0.02337183817609654,15881.924108703606,-20,384.226806640625,8197.387975891106,-1
10,582,2,0.027181658861450103,15881.924108703606,-20,373.08587646484375,8420.206579406731,-1
10,583,2,0.03364614542950426,15881.924108703606,-20,358.9205017089844,8703.514074523919,-1
10,584,1,0.0006762019852785819,121.26366583251183,24,357.8389892578125,8709.399408020012,1
10,585,2,0.012057566282679864,17524.98461358642,-24,362.9404602050781,8814.413568664546,-1
10,586,0,0.031750649881664275,9094.276927795405,0,350.9285583496094,9094.276927795405,0
10,587,1,-0.0009667755896121496,293.3598638915955,25,351.68499755859375,9085.48480285644,1
10,588,2,0.022376887757636323,18302.246402587887,-25,360.53826904296875,9288.789676513668,-1
10,589,0,0.0007907433345725593,9296.134725036618,0,359.88458251953125,9296.134725036618,0
10,590,2,-0.000977321206023577,18372.359016265866,-25,363.4123840332031,9287.049415435788,-1
10,591,0,-0.03211253209863965,8988.818742980953,0,374.9666442871094,8988.818742980953,0
10,592,2,-0.0009973308427065847,17944.68008868408,-24,373.534423828125,8979.85391680908,-1
10,593,0,0.019420761048408907,9154.249513977047,0,365.90203857421875,9154.249513977047,0
10,594,1,-0.0009984544168956608,5.008552520748708,25,365.6040344238281,9145.109413116452,1
10,595,1,-0.008119680994439344,5.008552520748708,25,362.6338195800781,9070.854042022702,1
10,596,1,0.010570468697516005,5.008552520748708,25,366.4691467285156,9166.73722073364,1
10,597,1,0.0018877196236397862,5.008552520748708,25,367.16131591796875,9184.041450469967,1
10,598,1,0.0033755598671317893,5.008552520748708,25,368.4013671875,9215.042732208249,1
10,599,1,0.014969026196951535,5.008552520748708,25,373.9189758300781,9352.982948272702,1
10,600,1,-0.0008223250987935914,5.008552520748708,25,373.611328125,9345.291755645749,1
10,601,1,-0.011417446787943307,5.008552520748708,25,369.3433532714844,9238.592384307858,1
10,602,0,-0.00983479257016681,9147.732744567867,0,366.0750427246094,9147.732744567867,0
10,603,2,-0.0009951988569837451,18242.4421027832,-25,364.15252685546875,9138.62893139648,-1
10,604,0,0.0014253769527284507,9151.65492245483,0,363.2682189941406,9151.65492245483,0
10,605,0,0.0,9151.65492245483,0,370.2084655761719,9151.65492245483,0
10,606,0,0.0,9151.65492245483,0,367.1517028808594,9151.65492245483,0
10,607,2,-0.0009888621162180181,18192.33005111694,-24,377.0718688964844,9142.605197601315,-1
10,608,0,-0.007304478156670114,9075.823237640378,0,379.4749755859375,9075.823237640378,0
10,609,2,-0.0009714603444016328,17883.808803436274,-23,383.3392333984375,9067.006435272211,-1
10,610,2,0.009021867487397498,17883.808803436274,-23,379.78265380859375,9148.807765838617,-1
10,611,0,-0.0021157181871268777,9129.451466857905,0,380.2439880371094,9129.451466857905,0
10,612,2,-0.0009877797411780064,18138.320786682125,-24,375.74530029296875,9120.433579650875,-1
10,613,0,-0.026688772965293785,8877.020398498531,0,385.50201416015625,8877.020398498531,0
10,614,2,-0.0009673761877699591,17455.851132202144,-22,390.3371887207031,8868.432980346675,-1
10,615,0,-0.015099107285047566,8734.527559326167,0,396.02777099609375,8734.527559326167,0
10,616,1,-0.0009945370089091113,39.02983532714279,22,394.85504150390625,8725.84074841308,1
10,617,1,-0.006567722306438345,39.02983532714279,22,392.2500915527344,8668.531849487299,1
10,618,1,0.015588956026550069,39.02983532714279,22,398.39251708984375,8803.665211303705,1
10,619,2,-0.0026623443467126543,17538.941239501946,-22,398.1233825683594,8780.22682299804,-1
10,620,0,0.0006902061793220146,8786.286989807122,0,397.4504699707031,8786.286989807122,0
10,621,1,-0.000994021743777861,43.792914550775095,22,396.9891052246094,8777.553229492181,1
10,622,1,-0.0039513478981104185,43.792914550775095,22,395.41259765625,8742.870062988275,1
10,623,2,0.018867064716698446,17789.615388061517,-22,403.7178649902344,8907.82235827636,-1
10,624,0,-0.0009970779246099837,8898.940565246576,0,403.7178649902344,8898.940565246576,0
10,625,1,-0.0009688344706992541,268.7185925598078,21,410.5523986816406,8890.318964874261,1
10,626,2,0.002048629139590518,17565.659525360097,-21,412.2441711425781,8908.531931365957,-1
10,627,0,-0.0028771116430688537,8882.901090423573,0,413.0516357421875,8882.901090423573,0
10,628,2,-0.0009695611787832464,17486.80462661742,-21,410.11981201171875,8874.288574371327,-1
10,629,2,-0.002820700223335387,17486.80462661742,-21,411.3117980957031,8849.256866607655,-1
10,630,2,0.013116542668280952,17486.80462661742,-21,405.7845764160156,8965.328521881092,-1
10,631,2,0.01979173001181172,17486.80462661742,-21,397.3350830078125,9142.767883453358,-1
10,632,2,0.002207735634375626,17486.80462661742,-21,396.3739013671875,9162.952697906483,-1
10,633,0,-0.003819213440086992,9127.957425811757,0,397.6427001953125,9127.957425811757,0
10,634,2,-0.0009719199228154012,17990.729458892813,-22,403.25653076171875,9119.085782135,-1
10,635,0,0.03199083600758822,9410.81295993041,0,389.6065979003906,9410.81295993041,0
10,636,2,-0.0009870274753711876,18690.25518600463,-24,387.03045654296875,9401.52422897338,-1
10,637,0,0.009869109919373405,9494.30890499877,0,382.7816467285156,9494.30890499877,0
10,638,2,-0.0009602445002980516,18602.049957244864,-24,379.86907958984375,9485.192047088614,-1
10,639,0,-0.003980295239006941,9447.438182342521,0,381.06109619140625,9447.438182342521,0
10,640,1,-0.0009977388923471631,11.935598266592933,25,377.0430603027344,9438.012105834952,1
